ax-0,ay-0,omega-0,ax-1,ay-1,omega-1
-0.002086315,0.008353801,-0.005667963,-0.006713085,0.008760503,-0.002213033
-0.005163052,0.010168793,-0.00659874,-0.00970976,0.011542475,-0.000932682
0.000887063,0.011207293,-0.008423818,-0.006227121,0.008050191,-0.007238343
-0.002508502,0.010464848,-0.007976427,-0.007571898,0.010222191,-0.003844066
-0.004076937,0.011740771,-0.007506793,-0.009858662,0.012289148,-0.00205099
-0.010100417,0.012475243,-0.005946407,-0.015095988,0.016313613,0.002643084
-0.002507723,0.008826052,-0.007416624,-0.006217349,0.00687938,-0.005110188
-0.001911832,0.009434961,-0.007301576,-0.006083546,0.008376174,-0.003005012
-0.003641273,0.010007956,-0.007635083,-0.008063782,0.010266163,-0.002384454
-0.007548798,0.011774838,-0.006640825,-0.012440448,0.013603456,0.000475454
2.69E-05,0.006027909,-0.006177188,-0.002910771,0.007108361,-0.000808331
-0.001799058,0.006658299,-0.005486461,-0.004554132,0.007094363,-0.002750415
-0.00250273,0.008275058,-0.006400516,-0.005832606,0.008939871,-0.001713572
-0.005262578,0.010039058,-0.00666304,-0.009101472,0.011738,-0.000722322
-0.002160385,0.010655433,-0.007785421,-0.00852686,0.009799404,-0.00425394
-0.002076515,0.010673992,-0.0084788,-0.007722185,0.01032715,-0.003233347
-0.004446436,0.011120995,-0.007818329,-0.010012736,0.012123454,-0.002328189
-0.010027801,0.01296764,-0.005679473,-0.015374126,0.016143809,0.002499535
-0.000868781,0.008299279,-0.007843855,-0.004572502,0.006809189,-0.006086934
-0.002177442,0.008839104,-0.007944459,-0.005376124,0.008326621,-0.003121643
-0.003263972,0.010291594,-0.007056722,-0.007991147,0.010194958,-0.002537582
-0.007165861,0.011566349,-0.006881323,-0.012125243,0.01374897,0.000186122
-0.001895218,0.006408057,-0.005674586,-0.003711848,0.006527818,-0.002590562
-0.001742062,0.006992987,-0.006143023,-0.004251652,0.006782846,-0.002930646
-0.002682204,0.008605343,-0.006912478,-0.006057576,0.008578035,-0.002098662
-0.005484694,0.010130944,-0.00690335,-0.009448803,0.011417547,-0.000573366
-0.000942672,0.010868474,-0.008125276,-0.007197905,0.009609736,-0.003507086
-0.002240909,0.010987183,-0.007719646,-0.008155062,0.010380354,-0.003779047
-0.004450336,0.011726542,-0.007610021,-0.010163776,0.012288419,-0.002073475
-0.010600495,0.012678511,-0.006095112,-0.015730504,0.016381493,0.002228024
-0.002145088,0.00847088,-0.005891164,-0.006591651,0.007422703,-0.003320769
-0.002490395,0.008532806,-0.007503898,-0.006069737,0.008353129,-0.002611323
-0.003166892,0.010393037,-0.007231975,-0.008350589,0.0104745,-0.002267829
-0.007547638,0.011586489,-0.006289272,-0.012453727,0.013864277,0.000666368
-0.002865651,0.006682709,-0.005520084,-0.005138848,0.005199779,-0.00541854
-0.002252661,0.007301059,-0.005988584,-0.004645522,0.006674942,-0.00260992
-0.002587324,0.008641506,-0.006257662,-0.006566971,0.008655375,-0.002445255
-0.005241216,0.010557146,-0.006354717,-0.009643302,0.011119402,-0.000807174
-0.001196106,0.010577285,-0.007685614,-0.007244398,0.010088096,-0.003679469
-0.003244287,0.010227446,-0.007537405,-0.007248352,0.010260594,-0.00389294
-0.004623612,0.011056295,-0.007998475,-0.009179879,0.012467082,-0.002379875
-0.009843497,0.012369328,-0.005900186,-0.014285957,0.016334188,0.002842941
0.000954545,0.008696247,-0.007750634,-0.005266153,0.007685835,-0.003423523
-0.001290146,0.009129179,-0.007428662,-0.006183225,0.008410514,-0.003742393
-0.003100918,0.009917797,-0.007406923,-0.008263909,0.010683986,-0.002305913
-0.007016044,0.011804251,-0.00610029,-0.012825954,0.014502368,0.000481121
-0.00070254,0.007006458,-0.005950879,-0.002747895,0.007095552,-0.00080659
-0.001132166,0.007399142,-0.0057108,-0.00419605,0.007469007,-0.0018534
-0.002606924,0.008835546,-0.006165421,-0.006326059,0.008806163,-0.001913137
-0.005411317,0.010571639,-0.006782874,-0.009171382,0.011899172,-0.000782522
-0.000995546,0.011166763,-0.00976836,-0.004923854,0.008937618,-0.004571904
-0.002319146,0.010451897,-0.008489668,-0.007153733,0.009833785,-0.003383744
-0.004362908,0.011346854,-0.007876863,-0.009490585,0.011723622,-0.002904962
-0.009914733,0.012853841,-0.005816251,-0.015005206,0.015792646,0.002187135
-0.00312395,0.008697962,-0.008228935,-0.004474865,0.009005174,-0.002952606
-0.001566884,0.009268209,-0.007130385,-0.006553402,0.009248693,-0.002369853
-0.003806878,0.010061878,-0.007786075,-0.008047717,0.010997532,-0.002414498
-0.007952191,0.011925185,-0.006613285,-0.01264104,0.014297345,0.001163392
0.001830108,0.006724315,-0.004719769,-0.004926685,0.004940008,-0.00496495
-0.000576559,0.007342808,-0.00522443,-0.004836158,0.007107946,-0.00258378
-0.001790501,0.008490535,-0.006066678,-0.006172239,0.009125056,-0.002901952
-0.004586984,0.010456782,-0.005897938,-0.009494099,0.012093616,-0.000997047
-0.00137247,0.00963717,-0.00768429,-0.005248655,0.011283319,-0.002807465
-0.002197127,0.010520548,-0.007854305,-0.007043115,0.011099403,-0.002651256
-0.004019842,0.011350872,-0.0077057,-0.009402786,0.012357844,-0.001693928
-0.009984537,0.012871966,-0.006152851,-0.014903089,0.01655791,0.002504108
0.001284878,0.008654033,-0.007986462,-0.003492991,0.008010898,-0.002211523
-0.001235427,0.009043071,-0.007404178,-0.005387054,0.008815362,-0.002704671
-0.002757979,0.010290363,-0.00704852,-0.00797336,0.010718472,-0.001887494
-0.00712288,0.012052971,-0.006881459,-0.012123075,0.014278979,0.00047077
-0.000443838,0.007416563,-0.004468647,-0.006295745,0.007066591,-0.002156313
-0.001157584,0.007415557,-0.005064047,-0.005466818,0.007268896,-0.001939984
-0.002456139,0.008473565,-0.005771095,-0.006392082,0.008874904,-0.002438771
-0.004692359,0.010467517,-0.005892198,-0.009224386,0.011988842,-0.000788083
-0.002769581,0.010483518,-0.009741593,-0.003304333,0.00919763,-0.005354581
-0.003013602,0.010731319,-0.008849376,-0.006093432,0.010412671,-0.002943096
-0.004543622,0.011488712,-0.007763911,-0.009160924,0.012414495,-0.00213988
-0.010048277,0.012990344,-0.006164165,-0.014495862,0.016183164,0.002692528
-0.001541618,0.008712341,-0.007784085,-0.005730265,0.008279302,-0.002668808
-0.001517076,0.009169925,-0.007408786,-0.005830708,0.008995607,-0.0026213
-0.003225022,0.010217511,-0.007171715,-0.007853175,0.010730163,-0.001666967
-0.007495151,0.012009342,-0.006780554,-0.01209641,0.014062325,0.000983739
-0.001028941,0.007004798,-0.005789588,-0.004562644,0.004831296,-0.004570616
-0.001150582,0.007352384,-0.005903898,-0.004964494,0.006555066,-0.002860496
-0.002154689,0.008247619,-0.006696049,-0.006103572,0.008496089,-0.002432008
-0.004715016,0.010253865,-0.006774129,-0.00950027,0.011400711,-0.000880622
-0.000905459,0.010600117,-0.009085475,-0.006404289,0.010563374,-0.002879866
-0.002222848,0.010528712,-0.008721302,-0.007037175,0.010609584,-0.003291759
-0.004391042,0.011036172,-0.007909064,-0.009721946,0.012607493,-0.002191719
-0.01008443,0.012929189,-0.006189006,-0.015449388,0.016175417,0.002962849
0.001368592,0.007979824,-0.007520256,-0.003918752,0.008405767,-0.003723856
-0.000769336,0.008921047,-0.007857204,-0.005475472,0.008929241,-0.003299653
-0.002882639,0.009943071,-0.007692243,-0.008279848,0.011058245,-0.002318079
-0.007224791,0.011800633,-0.006782533,-0.012910821,0.014734872,0.000997601
-0.0003849,0.006838239,-0.005683425,-0.003326259,0.006611531,-0.000929125
-0.000268575,0.007250772,-0.006541906,-0.003850271,0.007034735,-0.002447857
-0.001980841,0.00844405,-0.006403047,-0.006028043,0.008726127,-0.001889359
-0.004650364,0.010474773,-0.006198519,-0.009267012,0.011462144,-0.000832331
-0.00089003,0.010430379,-0.009616839,-0.006008973,0.010508001,-0.004842429
-0.001478395,0.010825859,-0.008327081,-0.00713323,0.010643544,-0.003833671
-0.003485613,0.011525911,-0.00825317,-0.00962498,0.012355918,-0.001922988
-0.00944316,0.012474108,-0.005723146,-0.014977661,0.016522428,0.002422996
0.00225999,0.008395536,-0.006419985,-0.006211372,0.007779115,-0.005127057
-0.001518871,0.008534908,-0.006929507,-0.005832357,0.008333567,-0.004113059
-0.002473271,0.009811816,-0.007289325,-0.008049304,0.010602511,-0.002228923
-0.006751199,0.011784187,-0.006553902,-0.012438475,0.013865947,0.000586422
-0.00252016,0.006358639,-0.005476425,-0.004337552,0.004945002,-0.002908117
-0.000924785,0.007143911,-0.006756719,-0.003871561,0.006352125,-0.003529953
-0.001945702,0.008725379,-0.00706957,-0.006283637,0.008659611,-0.002713152
-0.004931597,0.010247523,-0.006263913,-0.00975178,0.011665324,-0.000797434
4.92E-05,0.010473288,-0.009150978,-0.006446599,0.009482893,-0.004117722
-0.001097377,0.01060279,-0.007797227,-0.007162492,0.009857826,-0.003267163
-0.003795849,0.010883301,-0.008221685,-0.009394618,0.011962024,-0.002453227
-0.00952015,0.012921889,-0.006111836,-0.014930874,0.016161899,0.002529738
-0.000272899,0.008598245,-0.006177958,-0.004843079,0.007123908,-0.004528706
-0.002439516,0.008793489,-0.006966713,-0.005665237,0.008216311,-0.003949175
-0.003484941,0.010040263,-0.00712255,-0.008114311,0.010376139,-0.002252241
-0.007371831,0.011530687,-0.006612866,-0.012545072,0.014093101,0.000102773
0.000562834,0.006918356,-0.006209955,-0.002925748,0.005942494,-0.003016492
-0.001507738,0.007173798,-0.005788601,-0.004633371,0.006680317,-0.003764856
-0.001984982,0.008419597,-0.00652405,-0.006293898,0.008713411,-0.002457319
-0.004964263,0.009933082,-0.006549277,-0.009439952,0.011828116,-0.001042673
0.001236577,0.010969886,-0.008072771,-0.005934401,0.008089511,-0.00592965
-0.001913133,0.010051408,-0.00778617,-0.007307982,0.009862059,-0.003969155
-0.003475587,0.011229003,-0.007575341,-0.009461408,0.011935119,-0.002185981
-0.009501358,0.012763228,-0.005763388,-0.014956466,0.015923485,0.002369276
-0.000231348,0.008329748,-0.006395308,-0.005814832,0.007522407,-0.004712933
-0.00211447,0.008745248,-0.007297007,-0.005675756,0.008793516,-0.002275896
-0.002998432,0.010173423,-0.007756718,-0.007764451,0.010652825,-0.002342068
-0.007324848,0.011882733,-0.006442992,-0.012322787,0.014036325,0.000943102
-0.001272285,0.006427875,-0.0063879,-0.002675467,0.005609815,-0.003214419
-0.001707522,0.006825516,-0.006519953,-0.004011715,0.006600083,-0.003179745
-0.002039741,0.008309729,-0.006344952,-0.006408937,0.00841094,-0.002295576
-0.004916193,0.00986204,-0.006622283,-0.00954783,0.01162709,-0.001040399
0.001146851,0.009560261,-0.008992775,-0.004704818,0.008498511,-0.005412559
-0.000899743,0.010483552,-0.007798597,-0.006988053,0.009841448,-0.003114435
-0.003633108,0.011532402,-0.00850806,-0.009057896,0.011846145,-0.001999131
-0.009618609,0.013082886,-0.006144303,-0.014752284,0.015724064,0.002328414
-0.00030172,0.008652437,-0.008100834,-0.003197246,0.00713906,-0.00521902
-0.000551308,0.00911953,-0.00750303,-0.005111981,0.008401666,-0.004008268
-0.002781927,0.010084411,-0.007595542,-0.00736011,0.01075658,-0.002623423
-0.006943192,0.012061614,-0.006455043,-0.01191628,0.013800775,0.000404822
-0.000275796,0.005791072,-0.005282404,-0.003807363,0.005894331,-0.002664201
-0.000300684,0.006826262,-0.005535426,-0.004217829,0.007100795,-0.00203936
-0.001726254,0.008156568,-0.00607271,-0.00617215,0.008882021,-0.002349568
-0.004413628,0.010114969,-0.006826158,-0.009025494,0.011718151,-0.000544767
0.001653844,0.010377752,-0.007886278,-0.007016481,0.01091656,-0.003981007
-0.000767975,0.010172146,-0.008213987,-0.007249575,0.01070432,-0.003538366
-0.003506406,0.011124154,-0.007779704,-0.009483584,0.012354688,-0.002515318
-0.00940407,0.01246302,-0.006021711,-0.015234441,0.01590872,0.002589548
-0.002834348,0.008900827,-0.007891365,-0.004597483,0.009510543,-0.002486642
-0.002061025,0.009439602,-0.007562857,-0.005747866,0.009237562,-0.001960399
-0.003647804,0.010482934,-0.007532353,-0.007839696,0.011005028,-0.002268402
-0.007758587,0.011584935,-0.006857834,-0.0121323,0.014460361,0.000699352
0.000232213,0.007048445,-0.006300588,-0.001847733,0.00670269,-0.000968185
-0.001654525,0.007165842,-0.005478929,-0.004174713,0.006776536,-0.003092905
-0.001782197,0.008587103,-0.006278349,-0.0056962,0.008701073,-0.002324246
-0.004953087,0.010318093,-0.006629998,-0.008940496,0.011649364,-0.000659951
-0.002139887,0.010376085,-0.009701055,-0.005703857,0.010208194,-0.0037383
-0.002179551,0.010395773,-0.00880321,-0.006933667,0.01006454,-0.00347739
-0.003884066,0.0110877,-0.008434563,-0.009117978,0.012147893,-0.002323943
-0.009476261,0.012924795,-0.006467297,-0.014569298,0.016199027,0.002366738
-0.000520247,0.008027145,-0.007237068,-0.00489817,0.00754079,-0.003025743
-0.001875127,0.00835078,-0.007298828,-0.00571388,0.008888413,-0.003126517
-0.002559584,0.010184752,-0.007281938,-0.007705019,0.010694407,-0.001945942
-0.006702217,0.011802287,-0.006607596,-0.012152622,0.014262954,0.000391404
0.001632267,0.005516735,-0.006388181,-0.003056327,0.005260288,-0.004085073
-0.000623003,0.006395335,-0.006010845,-0.004660943,0.006576668,-0.002453764
-0.00192732,0.007962253,-0.006206612,-0.006459022,0.008410666,-0.002831503
-0.004156137,0.010069383,-0.006486449,-0.009464012,0.011401048,-0.000988687
0.000435017,0.010186044,-0.008792785,-0.00616966,0.009769539,-0.00455617
-0.001662869,0.010654382,-0.008895593,-0.006153202,0.009901518,-0.004395232
-0.00435005,0.011158918,-0.007867933,-0.008673216,0.012028953,-0.001896768
-0.009723193,0.01254717,-0.006461099,-0.014124402,0.01578515,0.002319849
-0.00024322,0.008378433,-0.007273729,-0.004133915,0.008191469,-0.003949796
-0.001367262,0.009091848,-0.007655708,-0.005276594,0.009065185,-0.003123956
-0.003706601,0.010046219,-0.00790304,-0.00755959,0.010877804,-0.002844224
-0.007381344,0.011977356,-0.006605882,-0.012175074,0.014358064,0.000406874
-0.000315588,0.006209661,-0.004751704,-0.003414981,0.007784616,-0.001441649
-0.00048766,0.006443073,-0.005743603,-0.004190404,0.007571916,-0.002011473
-0.001942748,0.007816961,-0.006366441,-0.006356754,0.008546347,-0.002063648
-0.004271121,0.009675148,-0.00610212,-0.009847807,0.01130528,-0.000540204
-0.003997683,0.010276024,-0.00938642,-0.005030139,0.011098165,-0.002077022
-0.003154281,0.010002561,-0.008621849,-0.006011729,0.010581029,-0.003568146
-0.004114988,0.011278285,-0.008452775,-0.008903623,0.012619895,-0.002098312
-0.010134026,0.012927555,-0.006360508,-0.014951526,0.016711215,0.002672505
-0.000227186,0.008154438,-0.007946587,-0.005426555,0.008811845,-0.003548126
-0.000878262,0.008831703,-0.007618835,-0.006205465,0.009040472,-0.003037759
-0.002718823,0.010671929,-0.00709203,-0.008694578,0.010623684,-0.002181684
-0.00730047,0.012023888,-0.006116853,-0.012939246,0.013899152,0.000488296
0.001841642,0.006647815,-0.00530018,-0.004586041,0.005337815,-0.003429622
-0.000645592,0.007102516,-0.006150904,-0.004612985,0.006395282,-0.003253888
-0.002146855,0.008255225,-0.006737491,-0.006150873,0.008558841,-0.00244423
-0.005069208,0.010063117,-0.00620429,-0.0095228,0.011212049,-0.000841735
-0.001529883,0.010623422,-0.008782494,-0.006148477,0.00968687,-0.005865861
-0.002324482,0.010492154,-0.008121649,-0.007394704,0.010505083,-0.003794485
-0.004643178,0.011016962,-0.008390177,-0.008931762,0.012169349,-0.001732567
-0.009894288,0.012830891,-0.006392165,-0.014782748,0.015895643,0.002385386
-0.001204602,0.008427787,-0.006565826,-0.005547737,0.008957015,-0.001588342
-0.001750313,0.008855058,-0.006801727,-0.00636593,0.008771224,-0.002845299
-0.003236148,0.009750868,-0.0073698,-0.008168122,0.010941697,-0.002510138
-0.007283516,0.011438627,-0.006210291,-0.012403671,0.014539109,0.001014819
-0.002030939,0.007599334,-0.006234237,-0.003333436,0.005775472,-0.004988861
-0.002247978,0.007764523,-0.005857823,-0.00471055,0.006699741,-0.003769828
-0.002751111,0.008727853,-0.00622374,-0.006509651,0.00911186,-0.002812858
-0.005172116,0.010471209,-0.006403823,-0.00952263,0.01208377,-0.000929241
-0.001800953,0.010300814,-0.010261457,-0.004527704,0.008951851,-0.005267362
-0.00263919,0.010472802,-0.008855766,-0.007199635,0.010389659,-0.003230988
-0.004034853,0.011757052,-0.007563486,-0.009472109,0.012330388,-0.002087562
-0.01022511,0.013149276,-0.006153767,-0.01507781,0.016600443,0.002488091
0.000284709,0.009122101,-0.007159552,-0.005234992,0.008593783,-0.001443748
-0.001047727,0.009013581,-0.007419946,-0.005428523,0.008804574,-0.003425364
-0.003588316,0.010342603,-0.00750862,-0.007770675,0.011034454,-0.001709342
-0.008044095,0.0117076,-0.006925702,-0.012301034,0.014370172,0.001249735
1.85E-05,0.005994134,-0.005715048,-0.004883482,0.005853315,-0.002297865
-0.000470716,0.006929544,-0.005528999,-0.00573755,0.00672409,-0.002786506
-0.001783412,0.008454832,-0.00597939,-0.007238549,0.008595955,-0.002489705
-0.004303542,0.010450472,-0.006170674,-0.009973771,0.01131337,-0.000484349
-0.002688193,0.009998568,-0.008111342,-0.007198481,0.00972156,-0.004901021
-0.002983733,0.010296997,-0.008990682,-0.0073439,0.010259008,-0.003665408
-0.004211437,0.011508077,-0.007870843,-0.009678858,0.012361041,-0.001602503
-0.010142952,0.013082391,-0.006103338,-0.015140128,0.016367783,0.0022085
-0.000523671,0.007992214,-0.006717971,-0.006060017,0.0075098,-0.005364142
-0.001511973,0.008514109,-0.006831037,-0.006387993,0.008520146,-0.003881464
-0.002531328,0.010220297,-0.007116737,-0.008435979,0.010416211,-0.002281611
-0.006715054,0.011839534,-0.006613557,-0.012755472,0.014072954,0.000237149
-8.69E-06,0.00635981,-0.005753137,-0.003746359,0.004843277,-0.005258047
-0.000803193,0.007209281,-0.006012651,-0.004839358,0.006892527,-0.003515386
-0.002321702,0.008270419,-0.006423332,-0.006581442,0.008739629,-0.002957561
-0.004749343,0.010407218,-0.006605918,-0.009758996,0.01166322,-0.000955495
-0.000559549,0.010456375,-0.008067952,-0.005961737,0.010113733,-0.004036494
-0.002017266,0.010419276,-0.008545808,-0.006348503,0.010186368,-0.003073813
-0.003667488,0.011308052,-0.008031763,-0.00925367,0.011968982,-0.001629986
-0.009592586,0.012852166,-0.006323273,-0.014784983,0.015947989,0.002485456
-0.001540941,0.008554546,-0.005886227,-0.006199768,0.007465241,-0.002988661
-0.000754715,0.008922804,-0.006440062,-0.006560577,0.008126924,-0.003670575
-0.002781651,0.010480552,-0.006877477,-0.00829898,0.010327604,-0.002574516
-0.007474754,0.011638488,-0.006534637,-0.012590655,0.013946299,0.000185559
-0.001342307,0.00713744,-0.00454639,-0.004803093,0.004319052,-0.005709029
-0.002289078,0.006924586,-0.00516314,-0.005369498,0.006615761,-0.003732386
-0.002406791,0.008519353,-0.006329129,-0.006620029,0.008555062,-0.002510523
-0.005001596,0.010227938,-0.006085662,-0.010031807,0.011508785,-0.00109283
